,settlement_period,day_ahead_price,degraded_energy_capacity,intraday_price,import_da_vol,import_bess,export_da_vol,export_bess,soc,da_export_throughput,import_intraday_vol,import_intraday_bess,export_intraday_vol,export_intraday_bess,soc_intraday,intraday_export_throughput,energy_flow_export_da_vol,energy_flow_export_intraday_bess_vol,energy_flow_import_da_vol,energy_flow_import_intraday_bess_vol,cash_flow_export_da_vol,cash_flow_export_intraday_bess_vol,cash_flow_import_da_vol,cash_flow_import_intraday_bess_vol,cash_flow_bess_da,cash_flow_bess_intraday
2023-01-23 23:30:00,48,237.7,99.856,149.97,0.0,0.0,39.9424,1.0,0.0,19.9712,0.0,1.0,7.105427357601002e-15,0.0,0.0,19.971200000000003,16.97552,3.0198066269804257e-15,0.0,0.0,4035.081104,4.5288039984825443e-13,-0.0,-0.0,4035.081104,4.5288039984825443e-13
2023-01-24 00:00:00,1,216.04,99.83999999999999,155.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 00:30:00,2,216.04,99.83999999999999,206.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 01:00:00,3,170.56,99.83999999999999,171.36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 01:30:00,4,170.56,99.83999999999999,187.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 02:00:00,5,162.05,99.83999999999999,179.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 02:30:00,6,162.05,99.83999999999999,180.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 03:00:00,7,141.01,99.83999999999999,177.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 03:30:00,8,141.01,99.83999999999999,164.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 04:00:00,9,141.44,99.83999999999999,172.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 04:30:00,10,141.44,99.83999999999999,161.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 05:00:00,11,137.09,99.83999999999999,175.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 05:30:00,12,137.09,99.83999999999999,169.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 06:00:00,13,136.09,99.83999999999999,167.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 06:30:00,14,136.09,99.83999999999999,167.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 07:00:00,15,133.58,99.83999999999999,173.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 07:30:00,16,133.58,99.83999999999999,176.21,17.45882352941174,1.0,0.0,0.0,7.41999999999999,0.0,0.0,1.0,0.0,0.0,7.419999999999989,0.0,0.0,0.0,8.72941176470587,0.0,0.0,0.0,-1166.0748235294104,-0.0,-1166.0748235294104,0.0
2023-01-24 08:00:00,17,133.94,99.83999999999999,182.06,17.45882352941174,1.0,0.0,0.0,14.83999999999998,0.0,0.0,1.0,0.0,0.0,14.839999999999977,0.0,0.0,0.0,8.72941176470587,0.0,0.0,0.0,-1169.2174117647044,-0.0,-1169.2174117647044,0.0
2023-01-24 08:30:00,18,133.94,99.83999999999999,187.42,100.00000000000001,1.0,0.0,0.0,57.33999999999998,0.0,0.0,0.0,0.0,1.0,57.339999999999975,0.0,0.0,0.0,50.00000000000001,0.0,0.0,0.0,-6697.000000000001,-0.0,-6697.000000000001,0.0
2023-01-24 09:00:00,19,133.58,99.83999999999999,189.13,100.00000000000001,1.0,0.0,0.0,99.83999999999999,0.0,0.0,0.0,0.0,1.0,99.83999999999997,0.0,0.0,0.0,50.00000000000001,0.0,0.0,0.0,-6679.000000000002,-0.0,-6679.000000000002,0.0
2023-01-24 09:30:00,20,133.58,99.83999999999999,208.6,0.0,1.0,0.0,0.0,99.83999999999999,0.0,0.0,1.0,0.0,0.0,99.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 10:00:00,21,151.67,99.83999999999999,189.76,0.0,1.0,0.0,0.0,99.83999999999999,0.0,0.0,1.0,0.0,0.0,99.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 10:30:00,22,151.67,99.83999999999999,191.53,0.0,1.0,0.0,0.0,99.83999999999999,0.0,0.0,1.0,0.0,0.0,99.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 11:00:00,23,184.6,99.83999999999999,212.57,0.0,1.0,0.0,0.0,99.83999999999999,0.0,0.0,1.0,2.425498855136001e-14,0.0,99.83999999999999,1.2127494275680005e-14,0.0,1.0308370134328004e-14,0.0,0.0,0.0,2.1912502394541036e-12,-0.0,-0.0,0.0,2.1912502394541036e-12
2023-01-24 11:30:00,24,184.6,99.83999999999999,218.49,0.0,1.0,0.0,0.0,99.83999999999999,0.0,0.0,0.0,39.93599999999992,1.0,79.87200000000003,19.96799999999996,0.0,16.972799999999967,0.0,0.0,0.0,3708.387071999993,-0.0,-0.0,0.0,3708.387071999993
2023-01-24 12:00:00,25,214.0,99.83999999999999,176.36,0.0,1.0,0.0,0.0,99.83999999999999,0.0,0.0,1.0,0.0,0.0,79.87200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 12:30:00,26,214.0,99.83999999999999,165.18,0.0,0.0,39.936,1.0,82.86719999999998,19.968,0.0,1.0,0.0,0.0,62.89920000000002,19.968,16.9728,0.0,0.0,0.0,3632.1792,0.0,-0.0,-0.0,3632.1792,0.0
2023-01-24 13:00:00,27,222.95,99.83999999999999,185.58,0.0,0.0,39.936,1.0,65.89439999999999,19.968,0.0,1.0,0.0,0.0,45.92640000000003,19.968,16.9728,0.0,0.0,0.0,3784.0857599999995,0.0,-0.0,-0.0,3784.0857599999995,0.0
2023-01-24 13:30:00,28,222.95,99.83999999999999,150.57,0.0,0.0,39.936,1.0,48.92159999999999,19.968,0.0,1.0,0.0,0.0,28.953600000000026,19.968,16.9728,0.0,0.0,0.0,3784.0857599999995,0.0,-0.0,-0.0,3784.0857599999995,0.0
2023-01-24 14:00:00,29,215.86,99.83999999999999,157.18,0.0,0.0,39.936,1.0,31.948799999999988,19.968,0.0,1.0,0.0,0.0,11.980800000000022,19.968,16.9728,0.0,0.0,0.0,3663.7486080000003,0.0,-0.0,-0.0,3663.7486080000003,0.0
2023-01-24 14:30:00,30,215.86,99.83999999999999,145.74,0.0,0.0,19.968000000000014,1.0,23.46239999999998,9.984000000000007,11.745882352941168,1.0,3.552713678800501e-15,0.0,8.486400000000009,9.984000000000009,8.486400000000005,1.5099033134902129e-15,0.0,5.872941176470584,1831.8743040000013,2.2005330890806364e-13,-0.0,-1006.9675847750859,1831.8743040000013,-1006.9675847750857
2023-01-24 15:00:00,31,207.74,99.83999999999999,146.57,0.0,0.0,19.968000000000014,1.0,14.975999999999974,9.984000000000007,0.0,1.0,3.552713678800501e-15,0.0,0.0,9.984000000000009,8.486400000000005,1.5099033134902129e-15,0.0,0.0,1762.964736000001,2.213065286582605e-13,-0.0,-0.0,1762.964736000001,2.213065286582605e-13
2023-01-24 15:30:00,32,207.74,99.83999999999999,139.56,0.0,1.0,0.0,0.0,14.975999999999974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 16:00:00,33,194.0,99.83999999999999,116.21,0.0,1.0,0.0,0.0,14.975999999999974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 16:30:00,34,194.0,99.83999999999999,109.28,0.0,1.0,0.0,0.0,14.975999999999974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 17:00:00,35,188.96,99.83999999999999,117.83,0.0,1.0,0.0,0.0,14.975999999999974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 17:30:00,36,188.96,99.83999999999999,143.05,62.25317647058826,1.0,0.0,0.0,41.433599999999984,0.0,0.0,1.0,0.0,0.0,26.45760000000001,0.0,0.0,0.0,31.12658823529413,0.0,0.0,0.0,-5881.680112941179,-0.0,-5881.680112941179,0.0
2023-01-24 18:00:00,37,187.4,99.83999999999999,129.8,62.25317647058826,1.0,0.0,0.0,67.8912,0.0,0.0,1.0,0.0,0.0,52.91520000000002,0.0,0.0,0.0,31.12658823529413,0.0,0.0,0.0,-5833.12263529412,-0.0,-5833.12263529412,0.0
2023-01-24 18:30:00,38,187.4,99.83999999999999,110.64,0.0,1.0,0.0,0.0,67.8912,0.0,0.0,1.0,0.0,0.0,52.91520000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 19:00:00,39,190.11,99.83999999999999,109.14,0.0,1.0,0.0,0.0,67.8912,0.0,0.0,1.0,0.0,0.0,52.91520000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 19:30:00,40,190.11,99.83999999999999,108.34,0.0,1.0,0.0,0.0,67.8912,0.0,0.0,1.0,0.0,0.0,52.91520000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 20:00:00,41,200.22,99.83999999999999,110.82,0.0,1.0,0.0,0.0,67.8912,0.0,0.0,1.0,0.0,0.0,52.91520000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 20:30:00,42,200.22,99.83999999999999,103.49,0.0,1.0,0.0,0.0,67.8912,0.0,35.237647058823484,1.0,0.0,0.0,67.8912,0.0,0.0,0.0,0.0,17.618823529411742,0.0,0.0,-0.0,-2145.143584775084,0.0,-2145.143584775084
2023-01-24 21:00:00,43,217.83,99.83999999999999,115.51,0.0,1.0,0.0,0.0,67.8912,0.0,0.0,1.0,0.0,0.0,67.8912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-24 21:30:00,44,217.83,99.83999999999999,129.67,0.0,0.0,39.936,1.0,50.91839999999999,19.968,0.0,1.0,0.0,0.0,50.9184,19.968,16.9728,0.0,0.0,0.0,3697.185024,0.0,-0.0,-0.0,3697.185024,0.0
2023-01-24 22:00:00,45,223.36,99.83999999999999,133.19,0.0,0.0,39.936,1.0,33.9456,19.968,0.0,1.0,0.0,0.0,33.945600000000006,19.968,16.9728,0.0,0.0,0.0,3791.044608,0.0,-0.0,-0.0,3791.044608,0.0
2023-01-24 22:30:00,46,223.36,99.83999999999999,134.56,0.0,0.0,39.936,1.0,16.9728,19.968,0.0,1.0,0.0,0.0,16.97280000000001,19.968,16.9728,0.0,0.0,0.0,3791.044608,0.0,-0.0,-0.0,3791.044608,0.0
2023-01-24 23:00:00,47,209.94,99.83999999999999,158.27,0.0,0.0,39.936,1.0,0.0,19.968,0.0,1.0,2.1316282072803006e-14,0.0,0.0,19.96800000000001,16.9728,9.059419880941277e-15,0.0,0.0,3563.269632,1.433834384556576e-12,-0.0,-0.0,3563.269632,1.433834384556576e-12
2023-01-24 23:30:00,48,209.94,99.83999999999999,137.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 00:00:00,1,197.0,99.824,186.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 00:30:00,2,197.0,99.824,194.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 01:00:00,3,160.56,99.824,199.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 01:30:00,4,160.56,99.824,186.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 02:00:00,5,154.49,99.824,156.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 02:30:00,6,154.49,99.824,154.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 03:00:00,7,136.35,99.824,177.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 03:30:00,8,136.35,99.824,176.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 04:00:00,9,134.95,99.824,176.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 04:30:00,10,134.95,99.824,172.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 05:00:00,11,132.45,99.824,180.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 05:30:00,12,132.45,99.824,186.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 06:00:00,13,130.27,99.824,194.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 06:30:00,14,130.27,99.824,196.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 07:00:00,15,124.96,99.824,192.69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 07:30:00,16,124.96,99.824,180.14,100.0,1.0,0.0,0.0,42.50000000000001,0.0,0.0,0.0,0.0,1.0,42.50000000000001,0.0,0.0,0.0,50.0,0.0,0.0,0.0,-6248.0,-0.0,-6248.0,0.0
2023-01-25 08:00:00,17,125.01,99.824,190.5,100.0,1.0,0.0,0.0,85.00000000000001,0.0,0.0,0.0,0.0,1.0,85.00000000000001,0.0,0.0,0.0,50.0,0.0,0.0,0.0,-6250.5,-0.0,-6250.5,0.0
2023-01-25 08:30:00,18,125.01,99.824,202.46,17.440000000000005,1.0,0.0,0.0,92.41200000000002,0.0,0.0,1.0,0.0,0.0,92.41200000000002,0.0,0.0,0.0,8.720000000000002,0.0,0.0,0.0,-1090.0872000000004,-0.0,-1090.0872000000004,0.0
2023-01-25 09:00:00,19,127.48,99.824,205.46,17.440000000000005,1.0,0.0,0.0,99.82400000000001,0.0,0.0,1.0,2.425401673860685e-14,0.0,99.824,1.2127008369303425e-14,0.0,1.030795711390791e-14,8.720000000000002,0.0,0.0,2.1178728686235193e-12,-1111.6256000000003,-0.0,-1111.6256000000003,2.1178728686235193e-12
2023-01-25 09:30:00,20,127.48,99.824,219.88,0.0,1.0,0.0,0.0,99.824,0.0,0.0,1.0,0.0,0.0,99.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 10:00:00,21,134.91,99.824,237.66,0.0,1.0,0.0,0.0,99.824,0.0,0.0,1.0,0.0,0.0,99.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 10:30:00,22,134.91,99.824,239.69,0.0,1.0,0.0,0.0,99.824,0.0,0.0,0.0,39.929600000000036,1.0,79.85919999999997,19.964800000000018,0.0,16.970080000000014,0.0,0.0,0.0,4067.558475200003,-0.0,-0.0,0.0,4067.558475200003
2023-01-25 11:00:00,23,155.6,99.824,215.4,0.0,1.0,0.0,0.0,99.824,0.0,0.0,1.0,0.0,0.0,79.85919999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 11:30:00,24,155.6,99.824,198.6,0.0,1.0,0.0,0.0,99.824,0.0,0.0,1.0,0.0,0.0,79.85919999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 12:00:00,25,174.14,99.824,184.47,0.0,1.0,0.0,0.0,99.824,0.0,0.0,1.0,0.0,0.0,79.85919999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 12:30:00,26,174.14,99.824,186.87,0.0,0.0,37.58079999999999,1.0,83.85216,18.790399999999995,0.0,1.0,0.0,0.0,63.88735999999998,18.790399999999995,15.971839999999995,0.0,0.0,0.0,2781.3362175999987,0.0,-0.0,-0.0,2781.3362175999987,0.0
2023-01-25 13:00:00,27,191.88,99.824,166.51,0.0,0.0,37.58079999999999,1.0,67.88032,18.790399999999995,0.0,1.0,0.0,0.0,47.91551999999998,18.790399999999995,15.971839999999995,0.0,0.0,0.0,3064.676659199999,0.0,-0.0,-0.0,3064.676659199999,0.0
2023-01-25 13:30:00,28,191.88,99.824,166.35,0.0,0.0,39.9296,1.0,50.91024000000001,19.9648,0.0,1.0,0.0,0.0,30.945439999999987,19.9648,16.97008,0.0,0.0,0.0,3256.2189504,0.0,-0.0,-0.0,3256.2189504,0.0
2023-01-25 14:00:00,29,187.0,99.824,168.08,0.0,0.0,39.9296,1.0,33.940160000000006,19.9648,0.0,1.0,0.0,0.0,13.975359999999984,19.9648,16.97008,0.0,0.0,0.0,3173.40496,0.0,-0.0,-0.0,3173.40496,0.0
2023-01-25 14:30:00,30,187.0,99.824,154.9,0.0,0.0,39.9296,1.0,16.970080000000003,19.9648,7.046400000000049,1.0,0.0,0.0,0.0,19.9648,16.97008,0.0,0.0,3.5232000000000245,3173.40496,0.0,-0.0,-642.0513882352986,3173.40496,-642.0513882352986
2023-01-25 15:00:00,31,179.92,99.824,152.62,0.0,0.0,39.9296,1.0,0.0,19.9648,39.929600000000015,1.0,0.0,0.0,0.0,19.9648,16.97008,0.0,0.0,19.964800000000007,3053.2567935999996,0.0,-0.0,-3584.7385600000016,3053.2567935999996,-3584.7385600000016
2023-01-25 15:30:00,32,179.92,99.824,149.27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 16:00:00,33,170.3,99.824,132.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 16:30:00,34,170.3,99.824,138.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 17:00:00,35,164.46,99.824,138.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 17:30:00,36,164.46,99.824,146.34,62.2432,1.0,0.0,0.0,26.453360000000004,0.0,0.0,1.0,0.0,0.0,26.453360000000004,0.0,0.0,0.0,31.1216,0.0,0.0,0.0,-5118.258336000001,-0.0,-5118.258336000001,0.0
2023-01-25 18:00:00,37,162.53,99.824,140.15,62.2432,1.0,0.0,0.0,52.90672000000001,0.0,0.0,1.0,0.0,0.0,52.90672000000001,0.0,0.0,0.0,31.1216,0.0,0.0,0.0,-5058.193648,-0.0,-5058.193648,0.0
2023-01-25 18:30:00,38,162.53,99.824,131.74,0.0,1.0,0.0,0.0,52.90672000000001,0.0,0.0,1.0,0.0,0.0,52.90672000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 19:00:00,39,165.1,99.824,128.22,0.0,1.0,0.0,0.0,52.90672000000001,0.0,0.0,1.0,0.0,0.0,52.90672000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 19:30:00,40,165.1,99.824,129.05,0.0,1.0,0.0,0.0,52.90672000000001,0.0,0.0,1.0,0.0,0.0,52.90672000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 20:00:00,41,166.6,99.824,135.32,0.0,1.0,0.0,0.0,52.90672000000001,0.0,0.0,1.0,0.0,0.0,52.90672000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 20:30:00,42,166.6,99.824,131.44,0.0,1.0,0.0,0.0,52.90672000000001,0.0,0.0,1.0,0.0,0.0,52.90672000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 21:00:00,43,180.01,99.824,126.55,0.0,1.0,0.0,0.0,52.90672000000001,0.0,0.0,1.0,0.0,0.0,52.90672000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-25 21:30:00,44,180.01,99.824,126.36,0.0,0.0,39.9296,1.0,35.936640000000004,19.9648,1.4267068669768736e-14,1.0,0.0,0.0,35.93664000000001,19.9648,16.97008,0.0,0.0,7.133534334884368e-15,3054.7841007999996,0.0,-0.0,-1.060462821830575e-12,3054.7841007999996,-1.060462821830575e-12
2023-01-25 22:00:00,45,185.85,99.824,164.06,0.0,0.0,39.9296,1.0,18.966560000000005,19.9648,0.0,1.0,0.0,0.0,18.96656000000001,19.9648,16.97008,0.0,0.0,0.0,3153.8893679999996,0.0,-0.0,-0.0,3153.8893679999996,0.0
2023-01-25 22:30:00,46,185.85,99.824,167.2,0.0,0.0,22.313600000000005,1.0,9.483280000000002,11.156800000000002,0.0,1.0,3.552713678800501e-15,0.0,9.483280000000004,11.156800000000004,9.483280000000002,1.5099033134902129e-15,0.0,0.0,1762.4675880000004,2.5245583401556355e-13,-0.0,-0.0,1762.4675880000004,2.5245583401556355e-13
2023-01-25 23:00:00,47,177.21,99.824,188.25,0.0,0.0,22.313600000000005,1.0,0.0,11.156800000000002,0.0,1.0,3.552713678800501e-15,0.0,0.0,11.156800000000004,9.483280000000002,1.5099033134902129e-15,0.0,0.0,1680.5320488000004,2.8423929876453256e-13,-0.0,-0.0,1680.5320488000004,2.8423929876453256e-13
2023-01-25 23:30:00,48,177.21,99.824,188.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-26 00:00:00,1,166.48,99.80799999999999,189.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-26 00:30:00,2,166.48,99.80799999999999,203.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-26 01:00:00,3,158.11,99.80799999999999,194.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-26 01:30:00,4,158.11,99.80799999999999,199.39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-26 02:00:00,5,151.93,99.80799999999999,183.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-26 02:30:00,6,151.93,99.80799999999999,181.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-26 03:00:00,7,141.17,99.80799999999999,181.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-26 03:30:00,8,141.17,99.80799999999999,182.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
